"ID","ResponseId","mock_crime","sequence","crime_order","style","interviewer","st_1_conf","st_2_conf","st_3_conf","st_4_conf","st_1_reinf","st_2_reinf","st_3_reinf","confidence","motivation","interview_qual","interviewer_qual","self_assessment","age","gender","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","meta_Browser","meta_Version","meta_Operating System","meta_Resolution","consent","PID","entrance","pass_1","timing_mc2b_First Click","timing_mc2b_Last Click","timing_mc2b_Page Submit","timing_mc2b_Click Count","attention_b1","attention_b2","pass_2","timing_mc2a_First Click","timing_mc2a_Last Click","timing_mc2a_Page Submit","timing_mc2a_Click Count","pass_3","exit","attention_a1","attention_a2","pass_4","interview_statements_1","interview_statements_2","interview_statements_3","interview_statements_4","knowledge_before","new_info","strategy","strategy_free","change_strategy
","change_strategy_free","interview_adj_1","interview_adj_2","interview_adj_3","interview_adj_4","interview_adj_5","interview_adj_6","interviewer_adj_1","interviewer_adj_2","interviewer_adj_3","interviewer_adj_4","interviewer_adj_5","interviewer_adj_6","engagement","cond","interview_adj_2_R","interview_adj_4_R","interviewer_adj_2_R","interviewer_adj_3_R","interviewer_adj_6_R","time","detail","after","treatment"
9,"h","MC_3","B A","MC_3 B A","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,1,1,3,2.33333333333333,3.5,24,4,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"consequat","facilisis","scelerisque","ullamcorper",1,"Natoque ante leo per rutrum atque turpis auctor pretium? Magna nunc facilisi phasellus nunc.",1,"Sagittis sit cursus ab nunc vestibulum aliquet sem rhoncus fermentum viverra! Fusce. Vulputate? Eros? Ut.",7.49,7.94,7.78,37,3,3,"Faucibus primis! Nec enim suspendisse metus euismod sollicitudin vulputate malesuada euismod fringilla! Culpa morbi.",5.92,6.53,9.53,7,"Egestas pellentesque, venenatis cursus risus lorem imperdiet dignissim mattis dictumst.",2,3,3,"Maecenas! Vel, egestas, facilisi at urna. Ut arcu, quam et.",3,3,4,4,6,5,2,"Fusce magna dapibus vehicula. Nec montes, mattis diam tincidunt enim eget etiam et.",1,"Aenean integer pretium convallis! Ipsum auctor ultricies ipsum scelerisque vivamus convallis gravida etiam.",1,3,3,1,4,2,1,4,4,2,2,1,6,"MC2B",3,5,2,2,5,3,4,0,0
9,"h","MC_3","B A","MC_3 B A","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,1,1,3,2.33333333333333,3.5,24,4,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"consequat","facilisis","scelerisque","ullamcorper",1,"Natoque ante leo per rutrum atque turpis auctor pretium? Magna nunc facilisi phasellus nunc.",1,"Sagittis sit cursus ab nunc vestibulum aliquet sem rhoncus fermentum viverra! Fusce. Vulputate? Eros? Ut.",7.49,7.94,7.78,37,3,3,"Faucibus primis! Nec enim suspendisse metus euismod sollicitudin vulputate malesuada euismod fringilla! Culpa morbi.",5.92,6.53,9.53,7,"Egestas pellentesque, venenatis cursus risus lorem imperdiet dignissim mattis dictumst.",2,3,3,"Maecenas! Vel, egestas, facilisi at urna. Ut arcu, quam et.",3,3,4,4,6,5,2,"Fusce magna dapibus vehicula. Nec montes, mattis diam tincidunt enim eget etiam et.",1,"Aenean integer pretium convallis! Ipsum auctor ultricies ipsum scelerisque vivamus convallis gravida etiam.",1,3,3,1,4,2,1,4,4,2,2,1,6,"MC2B",3,5,2,2,5,4,4,1,1
9,"h","MC_3","B A","MC_3 B A","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,1,1,3,2.33333333333333,3.5,24,4,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"consequat","facilisis","scelerisque","ullamcorper",1,"Natoque ante leo per rutrum atque turpis auctor pretium? Magna nunc facilisi phasellus nunc.",1,"Sagittis sit cursus ab nunc vestibulum aliquet sem rhoncus fermentum viverra! Fusce. Vulputate? Eros? Ut.",7.49,7.94,7.78,37,3,3,"Faucibus primis! Nec enim suspendisse metus euismod sollicitudin vulputate malesuada euismod fringilla! Culpa morbi.",5.92,6.53,9.53,7,"Egestas pellentesque, venenatis cursus risus lorem imperdiet dignissim mattis dictumst.",2,3,3,"Maecenas! Vel, egestas, facilisi at urna. Ut arcu, quam et.",3,3,4,4,6,5,2,"Fusce magna dapibus vehicula. Nec montes, mattis diam tincidunt enim eget etiam et.",1,"Aenean integer pretium convallis! Ipsum auctor ultricies ipsum scelerisque vivamus convallis gravida etiam.",1,3,3,1,4,2,1,4,4,2,2,1,6,"MC2B",3,5,2,2,5,5,4,2,1
9,"h","MC_3","B A","MC_3 B A","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,1,1,3,2.33333333333333,3.5,24,4,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"consequat","facilisis","scelerisque","ullamcorper",1,"Natoque ante leo per rutrum atque turpis auctor pretium? Magna nunc facilisi phasellus nunc.",1,"Sagittis sit cursus ab nunc vestibulum aliquet sem rhoncus fermentum viverra! Fusce. Vulputate? Eros? Ut.",7.49,7.94,7.78,37,3,3,"Faucibus primis! Nec enim suspendisse metus euismod sollicitudin vulputate malesuada euismod fringilla! Culpa morbi.",5.92,6.53,9.53,7,"Egestas pellentesque, venenatis cursus risus lorem imperdiet dignissim mattis dictumst.",2,3,3,"Maecenas! Vel, egestas, facilisi at urna. Ut arcu, quam et.",3,3,4,4,6,5,2,"Fusce magna dapibus vehicula. Nec montes, mattis diam tincidunt enim eget etiam et.",1,"Aenean integer pretium convallis! Ipsum auctor ultricies ipsum scelerisque vivamus convallis gravida etiam.",1,3,3,1,4,2,1,4,4,2,2,1,6,"MC2B",3,5,2,2,5,6,4,3,1
10,"i","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,4,2,3.16666666666667,3,1.5,84,3,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"accusamus","ridiculus","convallis","scelerisque",1,"Magna est magnis nullam odio culpa porta aliquam! Magna porta id neque fermentum.",1,"Pharetra rutrum venenatis pretium accumsan sed velit, proin iaculis! Ac. Vitae.",8.76,9.71,9.08,33,3,1,"Eu auctor, faucibus tincidunt neque wisi ridiculus orci ac purus vestibulum diam proin sagittis enim.",6.21,7.95,9.48,6,"Wisi dolor egestas? Nibh! Praesent phasellus a interdum nunc risus.",2,1,1,"Fermentum ut arcu venenatis sed pharetra vivamus vel suspendisse. Maecenas.",2,2,1,1,6,7,1,"A fringilla maecenas auctor a, non nulla aenean tempora. Imperdiet. Elit sem ullamcorper.",2,"Sodales dignissim lectus ante volutpat. Iaculis! Malesuada maecenas amet suscipit.",3,4,5,1,1,3,4,2,3,3,3,5,3,"MC2B",2,5,4,3,1,1,5,0,0
10,"i","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,4,2,3.16666666666667,3,1.5,84,3,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"accusamus","ridiculus","convallis","scelerisque",1,"Magna est magnis nullam odio culpa porta aliquam! Magna porta id neque fermentum.",1,"Pharetra rutrum venenatis pretium accumsan sed velit, proin iaculis! Ac. Vitae.",8.76,9.71,9.08,33,3,1,"Eu auctor, faucibus tincidunt neque wisi ridiculus orci ac purus vestibulum diam proin sagittis enim.",6.21,7.95,9.48,6,"Wisi dolor egestas? Nibh! Praesent phasellus a interdum nunc risus.",2,1,1,"Fermentum ut arcu venenatis sed pharetra vivamus vel suspendisse. Maecenas.",2,2,1,1,6,7,1,"A fringilla maecenas auctor a, non nulla aenean tempora. Imperdiet. Elit sem ullamcorper.",2,"Sodales dignissim lectus ante volutpat. Iaculis! Malesuada maecenas amet suscipit.",3,4,5,1,1,3,4,2,3,3,3,5,3,"MC2B",2,5,4,3,1,2,2,0,0
10,"i","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,4,2,3.16666666666667,3,1.5,84,3,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"accusamus","ridiculus","convallis","scelerisque",1,"Magna est magnis nullam odio culpa porta aliquam! Magna porta id neque fermentum.",1,"Pharetra rutrum venenatis pretium accumsan sed velit, proin iaculis! Ac. Vitae.",8.76,9.71,9.08,33,3,1,"Eu auctor, faucibus tincidunt neque wisi ridiculus orci ac purus vestibulum diam proin sagittis enim.",6.21,7.95,9.48,6,"Wisi dolor egestas? Nibh! Praesent phasellus a interdum nunc risus.",2,1,1,"Fermentum ut arcu venenatis sed pharetra vivamus vel suspendisse. Maecenas.",2,2,1,1,6,7,1,"A fringilla maecenas auctor a, non nulla aenean tempora. Imperdiet. Elit sem ullamcorper.",2,"Sodales dignissim lectus ante volutpat. Iaculis! Malesuada maecenas amet suscipit.",3,4,5,1,1,3,4,2,3,3,3,5,3,"MC2B",2,5,4,3,1,3,5,0,0
10,"i","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,4,2,3.16666666666667,3,1.5,84,3,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"accusamus","ridiculus","convallis","scelerisque",1,"Magna est magnis nullam odio culpa porta aliquam! Magna porta id neque fermentum.",1,"Pharetra rutrum venenatis pretium accumsan sed velit, proin iaculis! Ac. Vitae.",8.76,9.71,9.08,33,3,1,"Eu auctor, faucibus tincidunt neque wisi ridiculus orci ac purus vestibulum diam proin sagittis enim.",6.21,7.95,9.48,6,"Wisi dolor egestas? Nibh! Praesent phasellus a interdum nunc risus.",2,1,1,"Fermentum ut arcu venenatis sed pharetra vivamus vel suspendisse. Maecenas.",2,2,1,1,6,7,1,"A fringilla maecenas auctor a, non nulla aenean tempora. Imperdiet. Elit sem ullamcorper.",2,"Sodales dignissim lectus ante volutpat. Iaculis! Malesuada maecenas amet suscipit.",3,4,5,1,1,3,4,2,3,3,3,5,3,"MC2B",2,5,4,3,1,4,5,1,1
10,"i","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,4,2,3.16666666666667,3,1.5,84,3,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"accusamus","ridiculus","convallis","scelerisque",1,"Magna est magnis nullam odio culpa porta aliquam! Magna porta id neque fermentum.",1,"Pharetra rutrum venenatis pretium accumsan sed velit, proin iaculis! Ac. Vitae.",8.76,9.71,9.08,33,3,1,"Eu auctor, faucibus tincidunt neque wisi ridiculus orci ac purus vestibulum diam proin sagittis enim.",6.21,7.95,9.48,6,"Wisi dolor egestas? Nibh! Praesent phasellus a interdum nunc risus.",2,1,1,"Fermentum ut arcu venenatis sed pharetra vivamus vel suspendisse. Maecenas.",2,2,1,1,6,7,1,"A fringilla maecenas auctor a, non nulla aenean tempora. Imperdiet. Elit sem ullamcorper.",2,"Sodales dignissim lectus ante volutpat. Iaculis! Malesuada maecenas amet suscipit.",3,4,5,1,1,3,4,2,3,3,3,5,3,"MC2B",2,5,4,3,1,5,5,2,1
10,"i","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,4,2,3.16666666666667,3,1.5,84,3,2021-06-24 17:14:31,2021-06-24 17:14:31,2,NA,100,0,1,2021-06-24 17:14:31,NA,NA,NA,NA,57.6441955566406,11.9331970214844,"test",NA,"accusamus","ridiculus","convallis","scelerisque",1,"Magna est magnis nullam odio culpa porta aliquam! Magna porta id neque fermentum.",1,"Pharetra rutrum venenatis pretium accumsan sed velit, proin iaculis! Ac. Vitae.",8.76,9.71,9.08,33,3,1,"Eu auctor, faucibus tincidunt neque wisi ridiculus orci ac purus vestibulum diam proin sagittis enim.",6.21,7.95,9.48,6,"Wisi dolor egestas? Nibh! Praesent phasellus a interdum nunc risus.",2,1,1,"Fermentum ut arcu venenatis sed pharetra vivamus vel suspendisse. Maecenas.",2,2,1,1,6,7,1,"A fringilla maecenas auctor a, non nulla aenean tempora. Imperdiet. Elit sem ullamcorper.",2,"Sodales dignissim lectus ante volutpat. Iaculis! Malesuada maecenas amet suscipit.",3,4,5,1,1,3,4,2,3,3,3,5,3,"MC2B",2,5,4,3,1,6,5,3,1
11,"j","MC_2","A B","MC_2 A B","direct","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
11,"j","MC_2","A B","MC_2 A B","direct","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
11,"j","MC_2","A B","MC_2 A B","direct","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
11,"j","MC_2","A B","MC_2 A B","direct","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1
11,"j","MC_2","A B","MC_2 A B","direct","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1
11,"j","MC_2","A B","MC_2 A B","direct","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,1
12,"k","MC_2","B A","MC_2 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0
12,"k","MC_2","B A","MC_2 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
12,"k","MC_2","B A","MC_2 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0
12,"k","MC_2","B A","MC_2 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1
12,"k","MC_2","B A","MC_2 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1
12,"k","MC_2","B A","MC_2 B A","standard","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1
13,"l","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0
13,"l","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
13,"l","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0
13,"l","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1
13,"l","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,1
13,"l","MC_2","A B","MC_2 A B","direct","K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,1
14,"m","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0
14,"m","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
14,"m","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,0
14,"m","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1
14,"m","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,1
14,"m","MC_2","A B","MC_2 A B","standard","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,1
15,"n","MC_1","A B","MC_1 A B","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0
15,"n","MC_1","A B","MC_1 A B","reinforcement","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
